TransactionID,CustomerID,CreditAgreementID,TransactionDate,TransactionAmount,TransactionTypeID
773,56,56,2023-06-21,1162567,1
774,56,56,2023-06-30,617181,1
775,56,56,2023-11-03,1241295,1
776,56,56,2023-11-18,69283,3
777,56,56,2023-12-15,75847,2
778,56,56,2023-12-19,622362,1
779,56,56,2023-12-27,61959,3
780,56,56,2023-12-30,93298,3
781,56,56,2023-12-30,66179,3
782,56,56,2023-12-30,15463,2
783,56,56,2023-12-30,839244,1
784,56,56,2023-12-30,97412,2
785,56,56,2023-12-30,82815,3
786,56,56,2023-12-30,16496,2
787,56,56,2023-12-30,39296,3
788,56,56,2023-12-30,98327,2
789,56,56,2023-12-30,290719,1
790,56,56,2023-12-30,84162,3
791,56,56,2023-12-30,40300,2
792,56,56,2023-12-30,81142,3
793,56,56,2023-12-30,40563,2
794,56,56,2023-12-30,157163,1
795,56,56,2023-12-30,20346,3
796,56,56,2023-12-30,63402,3
797,56,56,2023-12-30,75030,2
798,56,56,2023-12-30,49552,2
799,56,56,2023-12-30,66217,2
800,56,56,2023-12-30,83644,4
801,56,56,2023-12-30,34249,3
802,56,56,2023-12-30,1912,3
803,57,57,2023-07-22,67216,4
804,57,57,2023-11-17,368009,1
805,57,57,2023-12-29,59786,2
806,57,57,2023-12-29,156594,1
807,57,57,2023-12-29,56372,3
808,57,57,2023-12-29,63520,3
809,57,57,2023-12-30,21482,4
810,57,57,2023-12-30,91533,4
811,57,57,2023-12-30,25586,4
812,57,57,2023-12-30,52409,3
813,57,57,2023-12-30,3184,2
814,58,58,2023-11-13,46502,4
815,58,58,2023-11-26,91081,4
816,58,58,2023-12-30,45379,2
817,58,58,2023-12-30,51846,2
818,58,58,2023-12-30,58970,4
819,58,58,2023-12-30,50364,2
820,58,58,2023-12-30,99582,2
821,58,58,2023-12-30,93299,2
822,58,58,2023-12-30,5162,3
823,59,59,2023-10-12,47796,2
824,59,59,2023-10-16,12553,3
825,59,59,2023-12-15,473433,1
826,59,59,2023-12-18,31032,2
827,59,59,2023-12-30,366369,1
828,59,59,2023-12-30,209577,1
829,60,60,2022-12-22,61206,3
830,60,60,2023-10-06,70469,2
831,60,60,2023-10-07,26460,2
832,60,60,2023-10-22,194457,1
833,60,60,2023-12-11,196488,1
834,60,60,2023-12-26,16708,2
835,60,60,2023-12-26,10851,4
836,60,60,2023-12-29,61071,3
837,60,60,2023-12-29,77370,3
838,60,60,2023-12-30,31166,4
839,60,60,2023-12-30,5033,4
840,61,61,2023-05-06,69689,4
841,61,61,2023-05-09,52239,4
842,61,61,2023-05-23,52681,3
843,61,61,2023-09-12,35243,2
844,61,61,2023-12-05,78860,2
845,61,61,2023-12-12,97984,4
846,61,61,2023-12-22,200807,1
847,61,61,2023-12-22,94878,2
848,61,61,2023-12-28,35827,2
849,61,61,2023-12-30,24021,4
850,61,61,2023-12-30,51962,3
851,61,61,2023-12-30,83775,3
852,62,62,2023-02-25,75957,3
853,62,62,2023-04-13,91558,2
854,62,62,2023-11-21,15644,2
855,62,62,2023-12-27,54019,4
856,62,62,2023-12-28,28662,4
857,62,62,2023-12-29,35972,4
858,62,62,2023-12-29,154612,1
859,62,62,2023-12-30,72494,3
860,62,62,2023-12-30,237546,1
861,62,62,2023-12-30,59908,4
862,62,62,2023-12-30,44015,2
863,62,62,2023-12-30,99081,3
864,62,62,2023-12-30,121779,1
865,63,63,2023-07-13,68690,4
866,63,63,2023-07-19,78160,2
867,63,63,2023-08-20,74710,2
868,63,63,2023-12-03,65596,2
869,63,63,2023-12-04,51789,3
870,63,63,2023-12-19,60464,3
871,63,63,2023-12-19,87239,2
872,63,63,2023-12-28,82181,3
873,63,63,2023-12-29,22127,4
874,63,63,2023-12-30,597313,1
875,63,63,2023-12-30,159691,1
876,63,63,2023-12-30,89095,3
877,64,64,2023-12-17,74993,4
878,64,64,2023-12-27,30006,4
879,64,64,2023-12-27,43087,2
880,64,64,2023-12-30,51803,2
881,64,64,2023-12-30,73661,2
882,64,64,2023-12-30,48446,2
883,64,64,2023-12-30,361633,1
884,64,64,2023-12-30,95399,3
885,64,64,2023-12-30,23403,4
886,64,64,2023-12-30,80061,4
887,64,64,2023-12-30,326370,1
888,64,64,2023-12-30,37381,2
889,64,64,2023-12-30,83443,3
890,64,64,2023-12-30,24154,4
891,64,64,2023-12-30,384342,1
892,64,64,2023-12-30,96447,4
893,64,64,2023-12-30,417320,1
894,64,64,2023-12-30,50609,1
895,64,64,2023-12-30,21347,3
896,64,64,2023-12-30,35692,4
897,64,64,2023-12-30,91150,4
898,65,65,2023-11-23,35676,4
899,65,65,2023-12-13,19813,3
900,65,65,2023-12-15,36180,2
901,65,65,2023-12-19,38774,4
902,65,65,2023-12-27,14815,2
903,65,65,2023-12-29,198,3
904,66,66,2023-04-16,74563,3
905,66,66,2023-04-22,38548,1
906,66,66,2023-11-03,37322,2
907,66,66,2023-12-23,1226,2
908,67,67,2023-08-10,84789,4
909,67,67,2023-11-25,22442,2
910,67,67,2023-12-06,47104,4
911,67,67,2023-12-27,40235,2
912,67,67,2023-12-28,32288,4
913,67,67,2023-12-28,285530,1
914,67,67,2023-12-29,32441,3
915,67,67,2023-12-29,49629,2
916,67,67,2023-12-30,85023,3
917,67,67,2023-12-30,36704,2
918,67,67,2023-12-30,60955,1
919,67,67,2023-12-30,30673,3
920,67,67,2023-12-30,23354,4
921,67,67,2023-12-30,31461,2
922,67,67,2023-12-30,28381,2
923,67,67,2023-12-30,23465,2
924,68,68,2023-06-03,38340,2
925,68,68,2023-06-21,112907,1
926,68,68,2023-09-24,90920,2
927,68,68,2023-11-26,39778,2
928,68,68,2023-12-14,101393,1
929,68,68,2023-12-30,64272,2
930,68,68,2023-12-30,95208,4
931,68,68,2023-12-30,33184,1
932,68,68,2023-12-30,25441,2
933,68,68,2023-12-30,7743,3
934,69,69,2023-12-21,60096,4
935,69,69,2023-12-27,94328,4
936,69,69,2023-12-29,20653,4
937,69,69,2023-12-30,93277,2
938,69,69,2023-12-30,88922,2
939,69,69,2023-12-30,34850,3
940,70,70,2022-09-27,136859,1
941,70,70,2023-04-26,98600,2
942,70,70,2023-05-12,15193,3
943,70,70,2023-11-07,191148,1
944,70,70,2023-11-20,69544,3
945,70,70,2023-12-05,12050,3
946,70,70,2023-12-22,79958,2
947,70,70,2023-12-26,20132,4
948,70,70,2023-12-29,85611,4
949,70,70,2023-12-29,43675,4
950,70,70,2023-12-29,11791,1
951,70,70,2023-12-29,11791,1
952,70,70,2023-12-30,11588,4
953,70,70,2023-12-30,203,2
954,71,71,2023-08-28,72096,2
955,71,71,2023-12-21,59030,4
956,71,71,2023-12-26,31293,3
957,71,71,2023-12-28,229,2
958,72,72,2023-01-13,1075280,1
959,72,72,2023-06-08,84962,2
960,72,72,2023-09-18,18364,4
961,72,72,2023-11-10,49468,3
962,72,72,2023-11-18,91435,3
963,72,72,2023-11-25,411923,1
964,72,72,2023-12-30,77697,2
965,72,72,2023-12-30,19886,2
966,72,72,2023-12-30,86568,4
967,72,72,2023-12-30,27311,4
968,72,72,2023-12-30,198159,1
969,72,72,2023-12-30,671243,1
970,72,72,2023-12-30,446223,1
971,72,72,2023-12-30,62552,2
972,73,73,2023-12-13,777473,1
973,73,73,2023-12-27,16239,2
974,73,73,2023-12-29,783958,1
975,73,73,2023-12-30,22154,3
976,73,73,2023-12-30,233870,1
977,73,73,2023-12-30,60256,2
978,73,73,2023-12-30,16654,3
979,73,73,2023-12-30,32360,4
980,73,73,2023-12-30,67738,3
981,73,73,2023-12-30,46623,2
982,73,73,2023-12-30,22455,3
983,73,73,2023-12-30,25353,3
984,73,73,2023-12-30,14686,3
985,73,73,2023-12-30,39058,3
986,73,73,2023-12-30,87925,4
987,73,73,2023-12-30,53970,1
988,74,74,2023-08-26,76803,3
989,74,74,2023-10-24,398178,1
990,74,74,2023-11-12,50717,4
991,74,74,2023-12-10,69941,2
992,74,74,2023-12-27,77240,2
993,74,74,2023-12-29,105609,1
994,74,74,2023-12-30,62499,3
995,74,74,2023-12-30,81690,2
996,74,74,2023-12-30,39835,2
997,75,75,2022-11-29,57390,1
998,75,75,2023-02-07,35440,2
999,75,75,2023-05-14,59084,1
1000,75,75,2023-06-06,69064,1
1001,75,75,2023-08-16,63748,4
1002,75,75,2023-10-25,11417,4
1003,75,75,2023-12-07,20664,3
1004,76,76,2023-03-19,27783,3
1005,76,76,2023-10-08,49702,4
1006,76,76,2023-11-07,1329176,1
1007,76,76,2023-11-10,87238,4
1008,76,76,2023-11-28,35330,2
1009,76,76,2023-12-13,91641,4
1010,76,76,2023-12-23,925324,1
1011,76,76,2023-12-29,95797,2
1012,76,76,2023-12-29,880630,1
1013,76,76,2023-12-29,79372,4
1014,76,76,2023-12-29,141057,1
1015,76,76,2023-12-29,19739,4
1016,76,76,2023-12-30,1052893,1
1017,76,76,2023-12-30,42353,2
1018,76,76,2023-12-30,98243,3
1019,76,76,2023-12-30,94194,4
1020,76,76,2023-12-30,21251,3
1021,76,76,2023-12-30,38316,3
1022,76,76,2023-12-30,78243,2
1023,76,76,2023-12-30,518841,1
1024,76,76,2023-12-30,36058,3
1025,76,76,2023-12-30,92670,2
1026,76,76,2023-12-30,147037,1
1027,76,76,2023-12-30,20158,4
1028,76,76,2023-12-30,304015,1
1029,76,76,2023-12-30,24129,3
1030,76,76,2023-12-30,460842,1
1031,76,76,2023-12-30,368740,1
1032,76,76,2023-12-30,516327,1
1033,76,76,2023-12-30,74931,4
1034,76,76,2023-12-30,397717,1
1035,76,76,2023-12-30,77387,4
1036,76,76,2023-12-30,111428,1
1037,76,76,2023-12-30,51642,3
1038,76,76,2023-12-30,216265,1
1039,77,77,2023-04-10,68568,2
1040,77,77,2023-08-24,91034,4
1041,77,77,2023-10-26,54334,3
1042,77,77,2023-12-20,87556,2
1043,77,77,2023-12-29,39168,4
1044,77,77,2023-12-29,22042,2
1045,77,77,2023-12-30,57200,2
1046,77,77,2023-12-30,85089,3
1047,77,77,2023-12-30,66924,4
1048,77,77,2023-12-30,267,1
1049,77,77,2023-12-30,267,1
1050,77,77,2023-12-30,267,2
1051,78,78,2023-10-22,25692,2
1052,78,78,2023-12-13,98541,2
1053,78,78,2023-12-22,54972,4
1054,78,78,2023-12-22,639986,1
1055,78,78,2023-12-22,13654,2
1056,78,78,2023-12-27,28232,2
1057,79,79,2023-10-13,30104,3
1058,79,79,2023-12-30,13847,3
1059,79,79,2023-12-30,95122,4
1060,79,79,2023-12-30,60289,2
1061,79,79,2023-12-30,78430,4
1062,79,79,2023-12-30,17021,2
1063,79,79,2023-12-30,882332,1
1064,79,79,2023-12-30,54027,2
1065,79,79,2023-12-30,1287754,1
1066,79,79,2023-12-30,19724,3
1067,79,79,2023-12-30,34982,2
1068,79,79,2023-12-30,25384,4
1069,79,79,2023-12-30,48973,3
1070,79,79,2023-12-30,49262,4
1071,79,79,2023-12-30,97564,4
1072,79,79,2023-12-30,184399,1
1073,79,79,2023-12-30,94418,4
1074,79,79,2023-12-30,19485,2
1075,79,79,2023-12-30,17378,3
1076,79,79,2023-12-30,72453,2
1077,79,79,2023-12-30,85830,3
1078,79,79,2023-12-30,26208,4
1079,79,79,2023-12-30,64481,2
1080,79,79,2023-12-30,66994,2
1081,79,79,2023-12-30,28984,4
1082,79,79,2023-12-30,461046,1
1083,79,79,2023-12-30,262524,1
1084,79,79,2023-12-30,54845,4
1085,79,79,2023-12-30,29483,4
1086,79,79,2023-12-30,13459,2
1087,79,79,2023-12-30,135471,1
1088,79,79,2023-12-30,455494,1
1089,79,79,2023-12-30,86410,1
1090,79,79,2023-12-30,91418,2
1091,79,79,2023-12-30,14403,3
1092,79,79,2023-12-30,192963,1
1093,79,79,2023-12-30,54976,2
1094,79,79,2023-12-30,99867,3
1095,79,79,2023-12-30,82513,2
1096,79,79,2023-12-30,108713,1
1097,79,79,2023-12-30,75116,2
1098,79,79,2023-12-30,18800,3
1099,80,80,2023-08-18,93112,3
1100,80,80,2023-11-19,97443,4
1101,80,80,2023-11-28,47490,3
1102,80,80,2023-12-14,31424,2
1103,80,80,2023-12-19,42167,4
1104,80,80,2023-12-22,122716,1
1105,80,80,2023-12-24,51192,3
1106,80,80,2023-12-26,92652,1
1107,80,80,2023-12-26,11111,4
1108,80,80,2023-12-27,10255,4
1109,80,80,2023-12-28,122762,1
1110,80,80,2023-12-28,67676,3
1111,80,80,2023-12-30,62167,2
1112,80,80,2023-12-30,16181,4
1113,80,80,2023-12-30,4350,3
1114,81,81,2023-05-20,94909,4
1115,81,81,2023-11-12,137147,1
1116,81,81,2023-12-04,27561,4
1117,81,81,2023-12-16,16418,4
1118,81,81,2023-12-25,29589,3
1119,81,81,2023-12-29,50887,1
1120,81,81,2023-12-29,37719,3
1121,81,81,2023-12-30,221012,1
1122,81,81,2023-12-30,48501,3
1123,81,81,2023-12-30,20953,3
1124,81,81,2023-12-30,158508,1
1125,81,81,2023-12-30,19787,2
1126,81,81,2023-12-30,44831,3
1127,81,81,2023-12-30,94022,2
1128,81,81,2023-12-30,110685,1
1129,81,81,2023-12-30,59965,3
1130,81,81,2023-12-30,89810,3
1131,81,81,2023-12-30,7266,3
1132,82,82,2023-12-17,55447,2
1133,82,82,2023-12-30,98505,1
1134,82,82,2023-12-30,53412,2
1135,82,82,2023-12-30,71845,1
1136,82,82,2023-12-30,87390,4
1137,82,82,2023-12-30,69290,2
1138,82,82,2023-12-30,80581,4
1139,82,82,2023-12-30,11454,2
1140,82,82,2023-12-30,1166,3
1141,83,83,2023-07-16,86868,4
1142,83,83,2023-11-30,45599,4
1143,83,83,2023-12-30,47825,4
1144,83,83,2023-12-30,22402,3
1145,83,83,2023-12-30,54471,3
1146,83,83,2023-12-30,32347,3
1147,83,83,2023-12-30,53881,1
1148,83,83,2023-12-30,24780,2
1149,83,83,2023-12-30,21995,2
1150,84,84,2023-08-11,52477,2
1151,84,84,2023-09-21,63387,2
1152,84,84,2023-12-01,39991,2
1153,84,84,2023-12-06,63725,2
1154,84,84,2023-12-29,257359,1
1155,84,84,2023-12-29,85138,3
1156,85,85,2022-06-20,66748,4
1157,85,85,2023-12-01,47131,1
1158,85,85,2023-12-27,14247,4
1159,85,85,2023-12-30,32884,1
1160,85,85,2023-12-30,32884,1
1161,85,85,2023-12-30,21289,3
1162,85,85,2023-12-30,10196,3
1163,85,85,2023-12-30,1399,1
1164,85,85,2023-12-30,1399,2
1165,86,86,2023-09-24,151139,1
1166,86,86,2023-10-11,52682,3
1167,86,86,2023-10-15,46342,3
1168,86,86,2023-12-11,80463,1
1169,86,86,2023-12-24,13060,2
1170,86,86,2023-12-29,65650,1
1171,87,87,2023-07-12,74711,3
1172,87,87,2023-09-07,21728,2
1173,87,87,2023-11-07,18826,4
1174,87,87,2023-11-16,75263,3
1175,87,87,2023-11-18,10931,4
1176,87,87,2023-12-29,126569,1
1177,87,87,2023-12-30,26800,3
1178,87,87,2023-12-30,46052,3
1179,88,88,2023-09-21,487351,1
1180,88,88,2023-10-27,70780,2
1181,88,88,2023-11-26,27580,2
1182,88,88,2023-12-04,74501,2
1183,88,88,2023-12-04,322420,1
1184,88,88,2023-12-14,474632,1
1185,88,88,2023-12-24,67702,2
1186,88,88,2023-12-27,38262,4
1187,88,88,2023-12-27,11296,2
1188,88,88,2023-12-30,77855,2
1189,89,89,2023-12-12,39244,4
1190,89,89,2023-12-28,75515,2
1191,89,89,2023-12-30,39624,2
1192,89,89,2023-12-30,58726,4
1193,89,89,2023-12-30,32383,2
1194,89,89,2023-12-30,42304,2
1195,89,89,2023-12-30,3770,1
1196,89,89,2023-12-30,3770,1
1197,90,90,2023-10-27,66718,2
1198,90,90,2023-12-29,250696,1
1199,90,90,2023-12-30,90584,3
1200,90,90,2023-12-30,175843,1
1201,90,90,2023-12-30,96040,1
1202,90,90,2023-12-30,87371,4
1203,90,90,2023-12-30,58237,2
1204,90,90,2023-12-30,11622,4
1205,90,90,2023-12-30,22690,3
1206,91,91,2023-01-18,19109,3
1207,91,91,2023-01-27,849516,1
1208,91,91,2023-05-31,269402,1
1209,91,91,2023-08-03,60688,4
1210,91,91,2023-10-01,79848,3
1211,91,91,2023-11-21,88547,3
1212,91,91,2023-11-28,94993,4
1213,91,91,2023-12-09,90620,2
1214,91,91,2023-12-25,428643,1
1215,91,91,2023-12-25,37503,2
1216,91,91,2023-12-30,19298,3
1217,91,91,2023-12-30,51471,3
1218,91,91,2023-12-30,42459,2
1219,91,91,2023-12-30,12310,2
1220,91,91,2023-12-30,269766,1
1221,91,91,2023-12-30,111143,1
1222,91,91,2023-12-30,94981,2
1223,91,91,2023-12-30,16723,4
1224,91,91,2023-12-30,20577,3
1225,91,91,2023-12-30,17662,2
1226,91,91,2023-12-30,110247,1
1227,91,91,2023-12-30,126370,1
1228,91,91,2023-12-30,93127,4
1229,91,91,2023-12-30,49561,2
1230,91,91,2023-12-30,50,3
1231,92,92,2023-12-02,61204,3
1232,92,92,2023-12-24,147468,1
1233,92,92,2023-12-26,98019,4
1234,92,92,2023-12-27,23308,2
1235,92,92,2023-12-28,43121,3
1236,92,92,2023-12-29,43938,4
1237,92,92,2023-12-30,131350,1
1238,92,92,2023-12-30,95828,4
1239,92,92,2023-12-30,79081,4
1240,92,92,2023-12-30,191874,1
1241,93,93,2023-09-21,36488,2
1242,93,93,2023-11-11,184087,1
1243,93,93,2023-11-26,167496,1
1244,93,93,2023-11-26,13168,3
1245,93,93,2023-12-25,94936,2
1246,93,93,2023-12-26,48468,2
1247,93,93,2023-12-27,18388,3
1248,93,93,2023-12-27,61129,1
1249,93,93,2023-12-27,14780,3
1250,93,93,2023-12-27,24789,2
1251,93,93,2023-12-28,25094,2
1252,93,93,2023-12-29,7554,4
1253,94,94,2023-01-22,36482,2
1254,94,94,2023-02-04,258471,1
1255,94,94,2023-07-16,70938,4
1256,94,94,2023-10-27,16905,4
1257,94,94,2023-11-07,81518,4
1258,94,94,2023-12-09,51607,3
1259,94,94,2023-12-12,43652,4
1260,94,94,2023-12-16,56650,2
1261,94,94,2023-12-16,29530,2
1262,94,94,2023-12-30,311672,1
1263,94,94,2023-12-30,68445,2
1264,94,94,2023-12-30,22525,2
1265,94,94,2023-12-30,68207,2
1266,94,94,2023-12-30,78855,3
1267,94,94,2023-12-30,44729,3
1268,94,94,2023-12-30,64532,3
1269,94,94,2023-12-30,86088,4
1270,95,95,2023-12-29,32507,2
1271,95,95,2023-12-29,78171,2
1272,95,95,2023-12-30,94148,4
1273,95,95,2023-12-30,29256,2
1274,95,95,2023-12-30,116818,1
1275,95,95,2023-12-30,86310,2
1276,95,95,2023-12-30,55545,4
1277,95,95,2023-12-30,58545,3
1278,95,95,2023-12-30,54690,1
1279,95,95,2023-12-30,60794,2
1280,95,95,2023-12-30,16529,4
1281,95,95,2023-12-30,1054,1
1282,95,95,2023-12-30,1054,4
1283,96,96,2023-08-13,84091,2
1284,96,96,2023-11-11,13103,4
1285,96,96,2023-11-22,19778,2
1286,96,96,2023-12-22,10375,1
1287,96,96,2023-12-23,10353,2
1288,96,96,2023-12-25,22,1
1289,96,96,2023-12-27,22,4
1290,97,97,2023-11-03,19018,4
1291,97,97,2023-12-03,35239,4
1292,97,97,2023-12-07,39066,2
1293,97,97,2023-12-11,65122,2
1294,97,97,2023-12-29,69199,1
1295,97,97,2023-12-30,61501,1
1296,97,97,2023-12-30,26858,3
1297,97,97,2023-12-30,46212,1
1298,97,97,2023-12-30,46067,2
1299,97,97,2023-12-30,145,1
1300,97,97,2023-12-30,145,4
1301,98,98,2022-11-16,22592,4
1302,98,98,2023-11-15,98979,2
1303,98,98,2023-12-23,26760,3
1304,98,98,2023-12-28,99810,2
1305,98,98,2023-12-28,85929,2
1306,98,98,2023-12-29,112157,1
1307,98,98,2023-12-29,30912,2
1308,98,98,2023-12-29,47169,2
1309,98,98,2023-12-29,43443,2
1310,98,98,2023-12-29,11037,2
1311,98,98,2023-12-30,29086,1
1312,98,98,2023-12-30,22727,2
1313,98,98,2023-12-30,6359,4
1314,99,99,2022-06-23,22197,2
1315,99,99,2023-12-17,70627,4
1316,99,99,2023-12-26,19509,2
1317,99,99,2023-12-28,29261,3
1318,99,99,2023-12-30,99626,3
1319,99,99,2023-12-30,542770,1
1320,99,99,2023-12-30,11270,3
1321,99,99,2023-12-30,19813,2
1322,99,99,2023-12-30,14196,2
1323,99,99,2023-12-30,30127,3
1324,99,99,2023-12-30,25750,2
1325,99,99,2023-12-30,41482,4
1326,99,99,2023-12-30,77884,2
1327,100,100,2023-02-10,48454,3
1328,100,100,2023-04-07,95011,1
1329,100,100,2023-10-30,46999,3
1330,100,100,2023-10-31,37525,4
1331,100,100,2023-11-14,45407,3
1332,100,100,2023-11-15,28702,4
1333,100,100,2023-12-21,30469,2
1334,100,100,2023-12-23,90720,2
1335,100,100,2023-12-28,14540,2
1336,100,100,2023-12-28,44019,2
1337,100,100,2023-12-29,25559,3
1338,100,100,2023-12-30,126323,1
1339,100,100,2023-12-30,86233,4
1340,100,100,2023-12-30,49829,3
1341,100,100,2023-12-30,25882,2
1342,100,100,2023-12-30,8188,4
1343,101,101,2023-12-10,62500,4
1344,101,101,2023-12-28,37920,4
1345,101,101,2023-12-29,80153,3
1346,101,101,2023-12-29,464807,1
1347,101,101,2023-12-29,87149,2
1348,101,101,2023-12-29,76248,3
1349,101,101,2023-12-30,83888,4
1350,101,101,2023-12-30,62584,4
1351,101,101,2023-12-30,29312,4
1352,101,101,2023-12-30,618475,1
1353,101,101,2023-12-30,73706,3
1354,101,101,2023-12-30,97245,4
1355,101,101,2023-12-30,60009,2
1356,101,101,2023-12-30,99981,3
1357,101,101,2023-12-30,56431,4
1358,102,102,2023-03-26,55881,2
1359,102,102,2023-08-21,37422,2
1360,102,102,2023-09-17,40892,4
1361,102,102,2023-10-05,37148,3
1362,102,102,2023-11-09,12608,2
1363,102,102,2023-11-14,66452,4
1364,102,102,2023-11-22,74430,2
1365,102,102,2023-12-05,67930,3
1366,102,102,2023-12-15,35502,2
1367,102,102,2023-12-23,657092,1
1368,102,102,2023-12-24,11860,3
1369,102,102,2023-12-30,29700,3
1370,102,102,2023-12-30,82092,4
1371,102,102,2023-12-30,483963,1
1372,102,102,2023-12-30,80180,2
1373,102,102,2023-12-30,81568,2
1374,102,102,2023-12-30,37578,2
1375,102,102,2023-12-30,39071,2
1376,102,102,2023-12-30,86093,2
1377,102,102,2023-12-30,19865,3
1378,102,102,2023-12-30,69201,3
1379,102,102,2023-12-30,34760,2
1380,102,102,2023-12-30,92063,3
1381,102,102,2023-12-30,11963,3
1382,102,102,2023-12-30,10049,3
1383,102,102,2023-12-30,951,4
1384,103,103,2023-10-21,54152,4
1385,103,103,2023-10-31,19904,4
1386,103,103,2023-11-30,35616,2
1387,103,103,2023-12-22,98388,2
1388,103,103,2023-12-26,84524,4
1389,103,103,2023-12-26,99562,3
1390,103,103,2023-12-29,37527,4
1391,103,103,2023-12-29,68427,4
1392,104,104,2022-07-26,66390,4
1393,104,104,2023-10-15,92352,2
1394,104,104,2023-12-30,38123,4
1395,104,104,2023-12-30,20692,4
1396,104,104,2023-12-30,27442,2
1397,104,104,2023-12-30,163956,1
1398,104,104,2023-12-30,18417,2
1399,104,104,2023-12-30,99467,2
1400,104,104,2023-12-30,25686,3
1401,105,105,2023-07-01,84188,2
1402,105,105,2023-07-19,204949,1
1403,105,105,2023-09-23,97530,1
1404,105,105,2023-12-21,322202,1
1405,105,105,2023-12-30,206727,1
1406,105,105,2023-12-30,82825,1
1407,105,105,2023-12-30,14328,4
1408,105,105,2023-12-30,55051,1
1409,105,105,2023-12-30,265856,1
1410,105,105,2023-12-30,75937,2
1411,106,106,2023-05-28,79114,3
1412,106,106,2023-08-23,21178,2
1413,106,106,2023-10-02,31337,3
1414,106,106,2023-10-07,255422,1
1415,106,106,2023-11-25,51678,1
1416,106,106,2023-12-30,74322,1
1417,106,106,2023-12-30,33830,4
1418,106,106,2023-12-30,94379,2
1419,107,107,2023-12-19,568380,1
1420,107,107,2023-12-23,57845,4
1421,107,107,2023-12-30,407287,1
1422,107,107,2023-12-30,646018,1
1423,107,107,2023-12-30,1071106,1
1424,107,107,2023-12-30,95020,3
1425,107,107,2023-12-30,87077,4
1426,107,107,2023-12-30,63696,4
1427,107,107,2023-12-30,51086,4
1428,107,107,2023-12-30,148141,1
1429,107,107,2023-12-30,62314,2
1430,107,107,2023-12-30,28747,4
1431,107,107,2023-12-30,75236,3
1432,107,107,2023-12-30,28758,3
1433,107,107,2023-12-30,681207,1
1434,107,107,2023-12-30,88864,1
1435,107,107,2023-12-30,44864,4
1436,107,107,2023-12-30,33546,3
1437,108,108,2023-06-21,416787,1
1438,108,108,2023-12-09,46272,2
1439,108,108,2023-12-10,415184,1
1440,108,108,2023-12-12,92149,4
1441,108,108,2023-12-26,42147,4
1442,108,108,2023-12-28,489836,1
1443,108,108,2023-12-30,520264,1
1444,108,108,2023-12-30,545254,1
1445,108,108,2023-12-30,84428,2
1446,108,108,2023-12-30,90970,2
1447,108,108,2023-12-30,54006,3
1448,109,109,2023-12-04,65220,3
1449,109,109,2023-12-08,24133,4
1450,109,109,2023-12-26,19826,3
1451,109,109,2023-12-28,63073,2
1452,109,109,2023-12-30,45783,3
1453,109,109,2023-12-30,15904,2
1454,109,109,2023-12-30,44270,3
1455,109,109,2023-12-30,145425,1
1456,109,109,2023-12-30,484117,1
1457,109,109,2023-12-30,91005,4
1458,109,109,2023-12-30,82868,2
1459,109,109,2023-12-30,327727,1
1460,109,109,2023-12-30,75859,1
1461,109,109,2023-12-30,85625,3
1462,109,109,2023-12-30,41982,4
1463,109,109,2023-12-30,20248,2
1464,109,109,2023-12-30,227961,1
1465,109,109,2023-12-30,31980,3
1466,109,109,2023-12-30,55496,1
1467,109,109,2023-12-30,90344,2
1468,109,109,2023-12-30,93499,4
1469,109,109,2023-12-30,32487,1
1470,109,109,2023-12-30,18344,3
1471,109,109,2023-12-30,14143,1
1472,109,109,2023-12-30,14143,1
1473,109,109,2023-12-30,10453,3
1474,109,109,2023-12-30,3690,2
1475,110,110,2023-09-20,87585,2
1476,110,110,2023-10-03,80631,2
1477,110,110,2023-10-10,99151,2
1478,110,110,2023-11-07,22920,4
1479,110,110,2023-12-02,64930,3
1480,110,110,2023-12-30,56140,4
1481,110,110,2023-12-30,21076,4
1482,110,110,2023-12-30,10751,4
1483,111,111,2023-09-25,83764,3
1484,111,111,2023-11-07,24745,2
1485,111,111,2023-11-22,13318,3
1486,111,111,2023-11-26,52895,2
1487,111,111,2023-12-11,176830,1
1488,111,111,2023-12-11,312970,1
1489,111,111,2023-12-22,91535,3
1490,111,111,2023-12-23,307093,1
1491,111,111,2023-12-23,63996,2
1492,111,111,2023-12-30,29589,4
1493,111,111,2023-12-30,37808,4
1494,111,111,2023-12-30,99175,2
1495,111,111,2023-12-30,56689,4
1496,111,111,2023-12-30,22036,2
1497,111,111,2023-12-30,396,2
1498,112,112,2023-11-19,50942,4
1499,112,112,2023-11-28,50579,2
1500,112,112,2023-12-07,64872,3
1501,112,112,2023-12-29,17167,2
1502,112,112,2023-12-30,1198557,1
1503,112,112,2023-12-30,82240,4
1504,112,112,2023-12-30,1117137,1
1505,112,112,2023-12-30,30872,4
1506,112,112,2023-12-30,38503,2
1507,112,112,2023-12-30,56787,4
1508,112,112,2023-12-30,1115986,1
1509,112,112,2023-12-30,59445,2
1510,112,112,2023-12-30,27685,3
1511,112,112,2023-12-30,49247,2
1512,112,112,2023-12-30,75514,3
1513,112,112,2023-12-30,98573,3
1514,112,112,2023-12-30,12095,4
1515,112,112,2023-12-30,61156,4
1516,112,112,2023-12-30,213786,1
1517,112,112,2023-12-30,76620,3
1518,112,112,2023-12-30,60581,3
