CustomerID,CustomerTypeID,Name,DateOfBirth,RegistrationDate,TIN,ContactInfo
371,1,РТИ,,,756377957290,+7 311 870 3579
372,1,ЗАО «Богданов-Белякова»,,,083895213592,+7 (292) 207-33-52
373,1,ЗАО «Гущин»,,,756170373717,+7 (713) 549-22-28
374,1,"РАО «Петров, Белозерова и Жданов»",,,348205596287,88967362685
375,1,ИП «Шубин-Осипов»,,,297206087473,8 (748) 297-16-77
376,1,"РАО «Моисеева, Потапов и Горшков»",,,466396563210,+7 805 167 7368
377,1,"ООО «Давыдов, Терентьева и Овчинников»",,,538063802815,+7 (986) 620-42-70
378,1,ЗАО «Анисимов Громова»,,,214177733684,86888945811
379,1,"АО «Зимин, Белозерова и Голубев»",,,819183114293,87110616996
380,1,ИП «Карпов-Голубева»,,,672988251550,+7 (136) 266-06-48
381,1,ОАО «Королев Марков»,,,234752430354,89356034104
382,1,ОАО «Рожкова Горшков»,,,830163717444,8 852 730 79 36
383,1,АО «Виноградов»,,,298090629239,8 (480) 709-68-39
384,1,DDS,,,471781994640,8 023 416 12 29
385,1,ОАО «Романов»,,,159471902032,8 098 246 0097
386,1,ЗАО «Дьячков-Афанасьева»,,,688620855992,8 160 825 13 76
387,1,АО «Осипов-Пестов»,,,690107468042,8 297 903 39 74
388,1,Васильев Групп,,,072208306109,8 (022) 530-67-05
389,1,ОАО «Фадеев»,,,318670654103,+7 (816) 190-9062
390,1,Карпова Лимитед,,,779811944401,+7 (507) 615-7144
391,1,Railgo,,,213955786810,+73606619975
392,1,ЗАО «Беспалов»,,,090789820388,8 (921) 438-0901
393,1,Константинов Инкорпорэйтед,,,155758414382,+7 (429) 334-89-80
394,1,Суворова Лтд,,,817905796848,8 (566) 475-37-23
395,1,"ИП «Егоров, Соколова и Филиппов»",,,282345710788,+7 (270) 237-48-02
396,1,"ЗАО «Фомичев, Карпов и Фомичев»",,,765617485023,8 314 072 08 35
397,1,АО «Фомина-Анисимова»,,,889285279027,8 (898) 781-93-59
398,1,"ИП «Силин, Дьячков и Федоров»",,,492671434819,88740963160
399,1,Новартис Фарма (Novartis),,,597233012098,+7 338 653 50 36
400,1,Евраз,,,345234512769,+7 138 079 4471
401,1,ОАО «Рогова»,,,869053758972,8 596 989 92 78
402,1,АО «Меркушев Фомичева»,,,506142095034,8 (574) 464-42-79
403,1,АО «Соколов-Евдокимов»,,,249371129626,8 883 247 49 35
404,1,Сергеева и партнеры,,,380863759409,8 (303) 203-94-55
405,1,ТД Агроторг,,,839678998249,+7 481 548 44 42
406,1,НПО «Семенова»,,,858556265407,+7 507 869 8825
407,1,ОАО «Колесников Тимофеев»,,,815581018577,+79961782080
408,1,ВЭБ.РФ,,,015080523785,8 408 827 3709
409,1,Тихонов Лтд,,,827072044124,+7 (680) 862-5227
410,1,"ООО «Тетерина, Мясникова и Моисеева»",,,252030614739,8 (794) 409-3787
411,1,"НПО «Ларионов, Исакова и Блохин»",,,319481316157,8 472 982 49 90
412,1,НПО «Макаров Ершова»,,,576660591461,+7 772 378 6972
413,1,"НПО «Дьячков, Соколов и Гришина»",,,692428037700,+70245821009
414,1,Бристоль,,,030423423479,8 189 989 8491
415,1,ИП «Назаров-Борисов»,,,087442048443,8 974 382 15 42
416,1,ЗАО «Наумова Гордеева»,,,578809087449,+71797218514
417,1,НПО «Петров-Савин»,,,326943186266,+78919263212
418,1,ОАО «Власов Воронов»,,,067786049354,88242175426
419,1,ООО «Самойлов»,,,570457648110,+7 (806) 491-3058
420,1,АО «Голубев-Тихонова»,,,577689443725,8 473 768 7708
421,1,АО «Ефремова»,,,279896323407,8 (233) 694-29-30
422,1,ОАО «Селезнева Матвеев»,,,327496260125,80243577061
423,1,ИП «Хохлов»,,,318645232926,8 (302) 854-0928
424,1,Якушева Лтд,,,230346288997,87536437694
425,1,Белов Лимитед,,,548574062290,+7 268 439 1883
426,1,Сибтрейд,,,319026876403,+7 801 708 17 49
427,1,"АО «Щербакова, Котов и Федоров»",,,409779270110,82525477398
428,1,"ОАО «Кириллова, Пономарев и Захарова»",,,485913858294,+7 (013) 601-15-54
429,1,ИП «Громов-Михеев»,,,438755641638,8 (139) 466-77-01
430,1,Горбачев и партнеры,,,630449897871,8 149 962 55 58
431,1,НПО «Алексеев»,,,287471381109,80320660533
432,1,ООО «Корнилов-Воронова»,,,829641962680,8 750 962 77 50
433,1,ЗАО «Мартынов Федосеева»,,,067574511707,8 (998) 093-4314
434,1,НПО «Гущина»,,,353985318937,+78638853977
435,1,Силина Инкорпорэйтед,,,801147709287,84331293631
436,1,Форд Соллерс Холдинг,,,412738944815,87746034920
437,1,НПО «Колесникова-Сергеева»,,,280376980364,+7 (978) 560-2634
438,1,ИП «Блохин-Васильева»,,,863415807090,8 307 865 83 83
439,1,ДОМ.РФ,,,061644579757,85561507337
440,1,АО «Волков»,,,427220903163,+7 (334) 238-2917
441,1,АО «Никонов»,,,271007038069,80135731039
442,1,Группа РЕСО,,,801011382468,8 (345) 229-8936
443,1,Зыков Инкорпорэйтед,,,141684419083,+7 (482) 886-18-63
444,1,ООО «Александрова»,,,084938560235,+7 (928) 917-1926
445,1,"АО «Журавлева, Артемьев и Петухова»",,,394554901852,+7 (822) 468-8235
446,1,РАО «Терентьев»,,,158295056196,+7 593 632 94 00
447,1,Роберт Бош (Robert Bosch),,,516763933895,+79181405871
448,1,Луидор,,,112954296977,80767995360
449,1,АО «Яковлев»,,,843467586530,8 824 548 82 60
450,1,РАО «Фомин»,,,131829776712,8 (878) 117-7026
451,1,"ЗАО «Жукова, Тимофеев и Белова»",,,898640733602,+7 (766) 924-46-76
452,1,АО «Шубин-Архипов»,,,235678371415,+7 (392) 891-20-95
453,1,"РАО «Тетерина, Белова и Рыбаков»",,,444675583570,+7 (135) 832-6829
454,1,"ИП «Зиновьева, Кондратьева и Лазарев»",,,553657330937,8 201 898 2737
455,1,ОАО «Русакова»,,,271492016452,+7 452 830 51 07
456,1,Беляков и партнеры,,,252322340891,+7 499 035 38 36
457,1,Нокиан Шина (Nokian),,,370669919180,84122218557
458,1,Никонов Лимитед,,,862806857806,+7 (321) 025-8473
459,1,Суворова Лимитед,,,778376308161,8 077 593 12 04
460,1,АО «Данилов»,,,028836122619,8 082 584 42 52
461,1,Ситникова Лтд,,,707484557507,8 733 845 33 40
462,1,Технологии машиностроения (Техмаш),,,928556365966,+7 468 866 45 45
463,1,"ИП «Емельянов, Федосеева и Степанова»",,,068662695565,+7 (775) 407-43-17
464,1,ИП «Филиппова-Макарова»,,,854757343633,8 (015) 063-01-76
465,1,ЗАО «Борисов Шестаков»,,,738377883708,8 (684) 705-74-66
466,1,Моисеев и партнеры,,,127485883933,+7 841 590 20 82
467,1,Национальная нерудная компания,,,615180163067,+7 902 752 04 37
468,1,ИП «Лазарев»,,,677443245525,+7 790 421 3872
469,1,Назарова Групп,,,188774201509,+7 429 195 79 94
470,1,Велесстрой,,,429067495283,+73782035405
471,1,РАО «Фадеева-Тимофеев»,,,815692041490,8 276 166 0051
472,1,Импэкснефтехим,,,153301335018,8 313 881 1711
473,1,"ЗАО «Белозеров, Захарова и Сафонова»",,,511973140124,+70891395721
474,1,"АО «Ильин, Родионов и Наумов»",,,504861329970,+7 222 473 81 98
475,1,Спар Миддл Волга,,,916152675514,+7 (768) 704-32-82
476,1,ОАО «Шестаков Суханов»,,,352282918061,+7 (069) 417-44-36
477,1,ОАО «Тихонова-Громов»,,,045673832328,8 (196) 657-1060
478,1,Монди СЛПК (Mondi),,,652391200864,+7 874 842 3339
479,1,ИП «Лобанова-Волков»,,,417139012065,+7 (510) 152-02-05
480,1,ООО «Беляева-Коновалов»,,,882555752195,84083896659
481,1,Пахомов Групп,,,434482299581,8 991 826 91 34
482,1,"ЗАО «Михайлова, Молчанов и Кудрявцев»",,,216471193758,+7 931 433 49 48
483,1,"НПО «Котова, Попов и Дмитриева»",,,778822320918,8 (651) 234-67-71
484,1,Носков Лимитед,,,799166290201,+7 (828) 037-47-48
485,1,АО «Воробьева-Соболев»,,,444376679122,8 114 714 4945
486,1,ВО ЖДТ России,,,322259228180,8 (148) 134-3397
487,1,ООО «Комиссаров-Терентьев»,,,726872184006,8 758 187 10 21
488,1,"АО «Евсеев, Сазонов и Прохоров»",,,247922823653,+7 767 340 5509
489,1,ООО «Тарасова Уварова»,,,866661019273,8 379 627 0411
490,1,"ООО «Николаева, Максимова и Гаврилов»",,,357434662232,87315312427
491,1,ИП «Галкин»,,,501278168354,+77214264827
492,1,Уральский банк реконструкции и развития,,,695437255193,+7 (422) 013-93-83
493,1,"НПО «Осипов, Моисеева и Якушев»",,,620769969617,81995568575
494,1,ОАО «Белозерова»,,,650921498878,8 996 985 6406
495,1,ИП «Ермаков-Сергеева»,,,323585783218,+7 164 157 5385
496,1,Коновалова и партнеры,,,625308594563,8 (567) 762-5261
497,1,Национальная медиа группа,,,057419203081,+7 (695) 644-6427
498,1,Беляева и партнеры,,,528374101502,89038716110
499,1,Сингента (Chemchina),,,801134266197,8 105 944 73 80
500,1,Орлова Инкорпорэйтед,,,897511161970,+7 (935) 320-0697
501,1,Media Direction Group,,,317994743707,8 552 559 5567
502,1,Владимирова Лимитед,,,655843592083,+7 (079) 528-60-46
503,1,Поляков Инкорпорэйтед,,,572224705168,8 243 100 0968
504,1,"НПО «Соболев, Беляева и Капустин»",,,235771137723,8 819 822 7569
505,1,ООО «Попов Григорьева»,,,708310917954,8 (347) 024-38-27
506,1,ЗАО «Нестерова Гурьева»,,,722217502890,+7 (931) 875-1981
507,1,ООО «Соколов Вишняков»,,,680214694459,+7 (456) 955-95-94
508,1,Softline,,,308557687205,8 591 712 5261
509,1,АО «Богданова-Меркушев»,,,440862768292,+7 (741) 343-25-57
510,1,"ИП «Рогова, Пестов и Панова»",,,697439437611,8 320 175 9799
511,1,"ООО «Кудряшов, Фролов и Шубин»",,,898486141256,8 859 379 71 61
512,1,ЗАО «Афанасьев-Давыдова»,,,052256259880,8 504 872 8592
513,1,"ОАО «Одинцов, Сидоров и Моисеева»",,,312339636301,+7 (128) 853-21-26
514,1,ОАО «Попова»,,,861002775693,+7 (827) 991-74-89
515,1,Фармперспектива,,,927371990757,+7 (765) 889-9068
516,1,"РАО «Брагина, Шубин и Мясников»",,,165191692462,+7 856 105 59 82
517,1,"ИП «Трофимова, Александрова и Зимина»",,,611576736788,+7 183 254 11 97
518,1,"ЗАО «Борисова, Громов и Анисимова»",,,275699309082,8 573 897 4220
519,1,РАО «Капустина»,,,044442745612,8 323 351 0125
520,1,Князева Лимитед,,,815164025562,8 (674) 607-29-16
521,1,ЗАО «Гаврилова Мартынова»,,,789541686680,8 (415) 883-88-74
522,1,Горбачев Инк,,,061974783856,8 (472) 023-1163
523,1,РАО «Кулакова»,,,045945242991,8 (267) 170-9995
524,1,РАО «Беспалова Терентьев»,,,799963325374,8 056 033 29 08
525,1,РАО «Макаров-Воронцова»,,,868385025222,84279790056
526,1,"НПО «Матвеев, Щукина и Фомина»",,,659644767970,+74746174655
527,1,"ОАО «Захарова, Белозеров и Осипов»",,,201374008517,+7 092 348 99 03
528,1,"ИП «Кириллова, Колесникова и Калинина»",,,620147921641,8 109 833 48 80
529,1,ИП «Нестеров-Осипова»,,,014107855098,+7 808 222 15 23
530,1,РАО «Морозова»,,,760960000044,8 (456) 907-6952
531,1,ЗАО «Кудряшова»,,,059679184606,8 (967) 458-73-32
532,1,Ланит,,,452962912084,+7 (082) 168-7754
533,1,НЛМК,,,778025153222,+7 623 767 25 39
534,1,Международный аэропорт Шереметьево,,,607927200249,+7 069 696 65 26
535,1,РАО «Никитина»,,,110756280700,+7 (278) 848-25-76
536,1,ОАО «Соколова-Шилов»,,,023446263118,+7 (656) 038-3266
537,1,НПО «Крылов-Иванова»,,,850340091785,+7 986 168 8577
538,1,АвтоГермес,,,543216281310,+7 (884) 079-4018
539,1,Наумов Инк,,,201603911307,8 102 564 7794
540,1,Агросила Групп,,,495242640416,8 (230) 494-2907
541,1,Казакова и партнеры,,,421019660084,+7 795 231 80 42
542,1,ОАО «Осипова»,,,309479576151,8 (241) 639-8050
543,1,АО «Савельева Ершова»,,,670147732597,+72366211031
544,1,ЗАО «Галкина»,,,718561434860,8 (186) 261-4273
545,1,Российская электроника,,,071760300650,8 261 910 05 03
546,1,ООО «Воробьев-Шубин»,,,099213247422,+7 (603) 464-78-11
547,1,ИП «Лихачев Гущина»,,,129288566696,82386978494
548,1,"ЗАО «Гусева, Авдеева и Полякова»",,,060930646547,8 868 153 31 05
549,1,Капустина Инк,,,236250373480,+7 (741) 638-2142
550,1,S7 Group,,,252632099740,8 151 369 6539
551,1,"ООО «Кондратьева, Ширяева и Романова»",,,594709564277,8 (094) 147-8334
552,1,ИП «Стрелков»,,,787078556597,8 184 143 5588
553,1,ОАО «Блинов»,,,536987306100,8 020 648 45 90
554,1,"АО «Орлов, Исаев и Зыков»",,,560181003901,8 (806) 445-1475
555,1,ОАО «Романов Ширяев»,,,432210480974,+7 (205) 549-5369
556,1,Смирнов Лтд,,,419527627305,8 591 952 3488
557,1,ИП «Самсонов Харитонова»,,,822578842432,+7 (913) 318-6374
558,1,НПО «Кириллов Крюков»,,,047539600140,+7 (275) 219-36-40
559,1,ЗАО «Владимиров»,,,517425505346,+7 (577) 713-2123
560,1,Стройгазмонтаж,,,724026995952,8 031 196 33 50
561,1,"НПО «Орлова, Мясникова и Алексеев»",,,191771753520,8 (384) 370-15-71
562,1,НПО «Петрова-Васильева»,,,572494120787,8 513 885 5214
563,1,ОАО «Мухин-Григорьев»,,,014904483203,8 163 966 72 29
564,1,ЗАО «Савельев Назарова»,,,483920201964,8 269 304 9971
565,1,АО «Лебедев Сергеева»,,,231972699108,87604510226
566,1,РАО «Крылов-Бурова»,,,262196770376,+7 (846) 127-07-96
567,1,НПО «Захарова»,,,420946416946,8 364 020 7170
568,1,ЗАО «Иванова Кудряшова»,,,040387930501,+75206379436
569,1,"ОАО «Яковлева, Гурьева и Сысоева»",,,592748271432,+7 538 018 8764
